.header.seq,.header.stamp.secs,.header.stamp.nsecs,.transform.translation.x,.transform.translation.y,.transform.translation.z
149823,1682211433,138615078,-0.309256588,6.173530581,1.500055241
149824,1682211433,142578612,-0.308734054,6.173813477,1.500773077
149825,1682211433,152858862,-0.308110619,6.173999952,1.501575616
149826,1682211433,162475579,-0.307484554,6.174099949,1.50237395
149827,1682211433,172580730,-0.30681119,6.174244264,1.503109853
149828,1682211433,183289900,-0.306170358,6.174412032,1.50384969
149829,1682211433,193163910,-0.305531355,6.174368943,1.504576856
149830,1682211433,203415646,-0.304807956,6.174686888,1.505388989
149831,1682211433,212325154,-0.304136126,6.174791573,1.506056962
149832,1682211433,222200846,-0.303467626,6.174910339,1.506802522
149833,1682211433,232422370,-0.302770054,6.174978666,1.507685149
149834,1682211433,243459872,-0.302034027,6.175085361,1.508377198
149835,1682211433,252929904,-0.301344491,6.175170818,1.50881209
149836,1682211433,262230937,-0.30060764,6.175211053,1.509457528
149837,1682211433,273939572,-0.299820921,6.175216737,1.51009498
149838,1682211433,282622885,-0.29905293,6.175225561,1.510597025
149839,1682211433,292117152,-0.298296631,6.175236048,1.511052811
149840,1682211433,302345748,-0.297478709,6.175237907,1.511597931
149841,1682211433,312722335,-0.296659463,6.175196542,1.512109988
149842,1682211433,322610099,-0.295832792,6.175186081,1.512417921
149843,1682211433,332668551,-0.295039144,6.175195175,1.512751973
149844,1682211433,342431846,-0.294103762,6.175204262,1.513223478
149845,1682211433,352409275,-0.293256968,6.175005691,1.513578894
149846,1682211433,362397738,-0.292377779,6.174966978,1.513817124
149847,1682211433,372343902,-0.291476562,6.174897984,1.514068816
149848,1682211433,382321636,-0.290522859,6.174754299,1.514342042
149849,1682211433,392386235,-0.289602002,6.174656423,1.514610404
149850,1682211433,402678843,-0.288673352,6.174534232,1.514783236
149851,1682211433,413079373,-0.287702839,6.174375589,1.514969276
149852,1682211433,422717519,-0.28670944,6.174237222,1.515180621
149853,1682211433,432408787,-0.285718975,6.17411531,1.515352213
149854,1682211433,442744224,-0.284720619,6.173999328,1.515326965
149855,1682211433,453431126,-0.283647413,6.173880941,1.515472831
149856,1682211433,463186531,-0.282620897,6.173623699,1.515491239
149857,1682211433,472483934,-0.281545016,6.173422327,1.515477248
149858,1682211433,483937482,-0.280481405,6.173239484,1.51544731
149859,1682211433,492589100,-0.279356434,6.173031465,1.515442322
149860,1682211433,502641156,-0.278266038,6.173013263,1.515498013
149861,1682211433,512633391,-0.277152214,6.172760133,1.51540521
149862,1682211433,522581518,-0.276017707,6.172480887,1.515176051
149863,1682211433,532549622,-0.274785826,6.172200984,1.51513732
149864,1682211433,542638702,-0.273601764,6.171967729,1.515070734
149865,1682211433,552361254,-0.272343656,6.171865386,1.514954037
149866,1682211433,562431241,-0.271181162,6.171525576,1.514704519
149867,1682211433,573051471,-0.269989706,6.171331015,1.514588711
149868,1682211433,582777512,-0.268739441,6.171093859,1.514436836
149869,1682211433,592686633,-0.267496275,6.170834999,1.514221896
149870,1682211433,603209024,-0.266199812,6.170591122,1.514070919
149871,1682211433,612818234,-0.264866414,6.170329444,1.51381344
149872,1682211433,622689766,-0.263623933,6.170135639,1.513573054
149873,1682211433,632386631,-0.262257111,6.169913714,1.513314798
149874,1682211433,642561318,-0.260904556,6.169645115,1.513127472
149875,1682211433,652101384,-0.259563971,6.169363807,1.512881689
149876,1682211433,662718790,-0.258202634,6.169093877,1.51260505
149877,1682211433,672722002,-0.256784386,6.168768438,1.512393222
149878,1682211433,682493087,-0.255367752,6.168558031,1.512117441
149879,1682211433,692859168,-0.253915242,6.168257791,1.511781408
149880,1682211433,702427868,-0.252505082,6.167978598,1.511479115
149881,1682211433,712321789,-0.251053123,6.167674697,1.511328001
149882,1682211433,722581466,-0.249623482,6.16744555,1.511091398
149883,1682211433,732878048,-0.248145732,6.167131706,1.510858168
149884,1682211433,742100225,-0.246634162,6.166819787,1.510569203
149885,1682211433,753928892,-0.245141892,6.16652379,1.510355921
149886,1682211433,762458078,-0.243636839,6.166231395,1.510081177
149887,1682211433,772670468,-0.242163397,6.165995853,1.509844381
149888,1682211433,782090651,-0.240605481,6.165636662,1.509585547
149889,1682211433,792640947,-0.239037044,6.1653227,1.509420417
149890,1682211433,802526466,-0.237524784,6.165084343,1.509155684
149891,1682211433,812421572,-0.235953414,6.164794621,1.508817984
149892,1682211433,822444359,-0.234350271,6.164486263,1.508483862
149893,1682211433,833544583,-0.232814315,6.16415474,1.508275203
149894,1682211433,843127025,-0.231230708,6.163848773,1.507997263
149895,1682211433,852371981,-0.229644146,6.163613426,1.507589988
149896,1682211433,863173891,-0.228010365,6.163342223,1.507275367
149897,1682211433,873343420,-0.226414478,6.163094745,1.507032917
149898,1682211433,882419397,-0.224795209,6.162870531,1.506632976
149899,1682211433,892320616,-0.223150999,6.162579418,1.506220289
149900,1682211433,902454976,-0.221501109,6.162442193,1.505863907
149901,1682211433,912314680,-0.219951837,6.162183776,1.505738645
149902,1682211433,922737511,-0.218193462,6.161919876,1.505171939
149903,1682211433,933151295,-0.216498435,6.161734462,1.504787932
149904,1682211433,942319805,-0.214765618,6.161469179,1.504555058
149905,1682211433,952017139,-0.213069557,6.161239903,1.504191277
149906,1682211433,962177982,-0.211329712,6.161021331,1.503818469
149907,1682211433,972086950,-0.209613899,6.160850621,1.503417196
149908,1682211433,982262262,-0.207843018,6.160660486,1.503147554
149909,1682211433,992818724,-0.206071251,6.160488072,1.502800039
149910,1682211434,3819439,-0.20429825,6.160342045,1.502572432
149911,1682211434,12229848,-0.20250924,6.160192772,1.502191735
149912,1682211434,22276883,-0.200706679,6.160068399,1.501966822
149913,1682211434,32215918,-0.198835785,6.159881861,1.501725117
149914,1682211434,42114861,-0.197001835,6.159746884,1.501304825
149915,1682211434,52682913,-0.195201066,6.15968764,1.501044576
149916,1682211434,63425459,-0.193317398,6.159509772,1.500837317
149917,1682211434,72775248,-0.19141626,6.159356512,1.500488661
149918,1682211434,82172015,-0.189515409,6.159196679,1.50013538
149919,1682211434,93528441,-0.187607778,6.159102186,1.49989549
149920,1682211434,102219800,-0.185687845,6.159052269,1.499686447
149921,1682211434,113094666,-0.183717406,6.158924045,1.499328001
149922,1682211434,122254686,-0.181833353,6.158849141,1.498988716
149923,1682211434,132674758,-0.179866747,6.158752201,1.498758443
149924,1682211434,142441892,-0.17789786,6.158670807,1.498499635
149925,1682211434,152672182,-0.175681363,6.158379213,1.498153468
149926,1682211434,162575398,-0.173666588,6.158353023,1.497815446
149927,1682211434,176654853,-0.17160233,6.15833007,1.497611778
149928,1682211434,182766991,-0.169628771,6.158233397,1.497226524
149929,1682211434,193394890,-0.167608411,6.158126656,1.496867721
149930,1682211434,202807343,-0.165583616,6.158069844,1.496524341
149931,1682211434,212454230,-0.163532504,6.158018987,1.496216477
149932,1682211434,222467716,-0.161460919,6.157920449,1.495861958
149933,1682211434,232436039,-0.159333979,6.157801546,1.495399463
149934,1682211434,242993026,-0.15725703,6.157827766,1.495048856
149935,1682211434,252463240,-0.155129902,6.157720805,1.494704289
149936,1682211434,262786036,-0.153081811,6.157637232,1.494363687
149937,1682211434,272676572,-0.150928583,6.15754383,1.493977282
149938,1682211434,282867845,-0.148801143,6.157454119,1.493717782
149939,1682211434,293142646,-0.146662264,6.157356145,1.493356852
149940,1682211434,302390921,-0.144533854,6.15722298,1.492893304
149941,1682211434,312378338,-0.142364249,6.157197746,1.492564283
149942,1682211434,322373822,-0.140227549,6.15713319,1.492216617
149943,1682211434,332712806,-0.138019451,6.157031526,1.491891728
149944,1682211434,343350529,-0.135915684,6.156902318,1.491642707
149945,1682211434,352616135,-0.133769832,6.156814913,1.491344608
149946,1682211434,364516602,-0.131609193,6.156729306,1.490977877
149947,1682211434,373186632,-0.129384224,6.15655553,1.490588102
149948,1682211434,382442917,-0.127243239,6.156460681,1.490295911
149949,1682211434,393029038,-0.125054285,6.156407089,1.489958789
149950,1682211434,403519924,-0.122926907,6.156226149,1.489675141
149951,1682211434,413443075,-0.120824933,6.156109037,1.489507751
149952,1682211434,422402730,-0.118642778,6.156021876,1.489043846
149953,1682211434,432934329,-0.116487933,6.155837977,1.488771028
149954,1682211434,443303382,-0.114285757,6.1556875,1.488428797
149955,1682211434,452862350,-0.112095816,6.155530014,1.488134944
149956,1682211434,462543869,-0.109970827,6.155355063,1.487667363
149957,1682211434,472500647,-0.107899118,6.155341236,1.487603846
149958,1682211434,482472465,-0.105692294,6.155207643,1.487362596
149959,1682211434,494853422,-0.103583722,6.155085339,1.486976506
149960,1682211434,502901365,-0.101339187,6.15483987,1.486491852
149961,1682211434,512666226,-0.099253483,6.154696122,1.486140719
149962,1682211434,522541773,-0.09721833,6.154686429,1.486003709
149963,1682211434,532315596,-0.095142594,6.154560273,1.485768816
149964,1682211434,542317356,-0.093086328,6.154428569,1.485452778
149965,1682211434,552358651,-0.091005082,6.154328015,1.485110372
149966,1682211434,563999461,-0.088965413,6.154271214,1.484814012
149967,1682211434,573226510,-0.086928293,6.154140156,1.484530426
149968,1682211434,583785687,-0.08492312,6.154031146,1.48414345
149969,1682211434,592936278,-0.08283923,6.153914116,1.483866206
149970,1682211434,602302528,-0.08089801,6.153855347,1.483551964
149971,1682211434,612415462,-0.078790706,6.153591004,1.483280353
149972,1682211434,623020331,-0.076818645,6.153521905,1.482874123
149973,1682211434,634451043,-0.074828439,6.153420991,1.482417097
149974,1682211434,642539138,-0.07291173,6.153367431,1.482015492
149975,1682211434,653010415,-0.070934789,6.153184008,1.481619475
149976,1682211434,662426339,-0.069085126,6.153144012,1.48118098
149977,1682211434,672427169,-0.0671892,6.153146678,1.480658998
149978,1682211434,683362216,-0.065304028,6.153045722,1.480247247
149979,1682211434,694427411,-0.063385043,6.152935207,1.479734799
149980,1682211434,703361506,-0.061550144,6.152830844,1.479202069
149981,1682211434,712434311,-0.059797719,6.152784539,1.478844787
149982,1682211434,723306852,-0.057928187,6.152685395,1.47830308
149983,1682211434,732805789,-0.056146661,6.152666658,1.477803779
149984,1682211434,742598072,-0.054316357,6.152622086,1.477220655
149985,1682211434,754619399,-0.052490158,6.152358234,1.476401713
149986,1682211434,762872403,-0.050751661,6.15227986,1.475910448
149987,1682211434,773168520,-0.04899221,6.152406981,1.475529462
149988,1682211434,782274549,-0.047445302,6.152427023,1.475374698
149989,1682211434,792588210,-0.045745929,6.152397589,1.47489045
149990,1682211434,802704172,-0.044035654,6.152383943,1.474447964
149991,1682211434,812418883,-0.042410959,6.152325571,1.473997017
149992,1682211434,823590048,-0.040792474,6.152327154,1.473599279
149993,1682211434,832556778,-0.03922202,6.152359354,1.473275688
149994,1682211434,842094325,-0.037596252,6.152412333,1.472900656
149995,1682211434,852642659,-0.036054944,6.152509677,1.47254134
149996,1682211434,862793728,-0.034462603,6.152545765,1.472200034
149997,1682211434,873114614,-0.032872787,6.152626954,1.471826664
149998,1682211434,882550132,-0.031419839,6.152776846,1.471591735
149999,1682211434,892336881,-0.029908916,6.152859614,1.471356942
150000,1682211434,902579441,-0.028428493,6.15302517,1.471186566
150001,1682211434,912467766,-0.026966617,6.153083919,1.470896178
150002,1682211434,922698561,-0.025423222,6.153217315,1.470583501
150003,1682211434,932710986,-0.023948936,6.153421675,1.470350558
150004,1682211434,942079291,-0.022495056,6.153629435,1.470244215
150005,1682211434,952162314,-0.021043999,6.153861856,1.470075144
150006,1682211434,962445765,-0.019711925,6.154098162,1.470062862
150007,1682211434,973778452,-0.018324292,6.15442275,1.470080504
150008,1682211434,981967624,-0.016888762,6.154746037,1.470120146
150009,1682211434,992224334,-0.015574166,6.155070477,1.470127442
150010,1682211435,2069647,-0.014239927,6.155491043,1.47019137
150011,1682211435,14861503,-0.012905661,6.155898918,1.470501741
150012,1682211435,22478664,-0.01165603,6.156391903,1.470832846
150013,1682211435,32011867,-0.010275068,6.156796613,1.470965678
150014,1682211435,42162883,-0.00890438,6.157020954,1.470807656
150015,1682211435,55101866,-0.007569176,6.15747483,1.470991839
150016,1682211435,61804450,-0.006185729,6.157908974,1.47125303
150017,1682211435,72607849,-0.004961027,6.158407434,1.471577759
150018,1682211435,82082088,-0.003669624,6.158705084,1.471712315
150019,1682211435,92093776,-0.002381752,6.159353179,1.472219937
150020,1682211435,102322776,-0.001117763,6.159836216,1.472475607
150021,1682211435,112965233,0.000194435,6.160291861,1.472864394
150022,1682211435,122109960,0.001267503,6.160990153,1.473646144
150023,1682211435,133621505,0.002533028,6.16145467,1.474075849
150024,1682211435,142730161,0.003749697,6.161939857,1.47452433
150025,1682211435,152532627,0.005005792,6.162395167,1.47489748
150026,1682211435,162552190,0.00615926,6.162933377,1.475468982
150027,1682211435,172399107,0.007348037,6.16345731,1.475949306
150028,1682211435,184481406,0.008562899,6.163934752,1.476447315
150029,1682211435,192669314,0.009691015,6.164463686,1.477009605
150030,1682211435,203729482,0.010872644,6.164934717,1.47754938
150031,1682211435,213233842,0.011992219,6.165450695,1.478183212
150032,1682211435,222495121,0.01307982,6.165965978,1.478737502
150033,1682211435,232620125,0.01428797,6.16638626,1.479257657
150034,1682211435,242799574,0.015367777,6.166961482,1.479832595
150035,1682211435,253396786,0.016559276,6.16722767,1.480212143
150036,1682211435,263813105,0.017543578,6.167892395,1.481002209
150037,1682211435,272399460,0.018830776,6.168220318,1.481252579
150038,1682211435,282402186,0.019860296,6.168802745,1.481960888
150039,1682211435,295027281,0.02089801,6.169239329,1.482513309
150040,1682211435,302406409,0.022062816,6.169836642,1.483113355
150041,1682211435,313533375,0.023023191,6.170396287,1.483814215
150042,1682211435,322265811,0.024185543,6.170864072,1.484358428
150043,1682211435,332134210,0.02525846,6.171589468,1.485090578
150044,1682211435,342547304,0.026182201,6.172057413,1.48586262
150045,1682211435,352807490,0.027265221,6.172571971,1.486417117
150046,1682211435,362590286,0.028440224,6.172971473,1.486743773
150047,1682211435,372295252,0.029427621,6.173507209,1.487366615
150048,1682211435,383356062,0.030437757,6.174051844,1.488018518
150049,1682211435,392156115,0.031471647,6.17457084,1.488629808
150050,1682211435,402851617,0.032486589,6.175106682,1.489199326
150051,1682211435,413200976,0.033530459,6.175616182,1.489784662
150052,1682211435,422007651,0.034474097,6.176240912,1.490463654
150053,1682211435,432052090,0.035570196,6.176518935,1.490752683
150054,1682211435,442092798,0.036615529,6.176954616,1.491209282
150055,1682211435,452179255,0.037647116,6.177557708,1.4918415
150056,1682211435,462043179,0.038516815,6.178206473,1.492642929
150057,1682211435,473370560,0.03967484,6.178518087,1.492813624
150058,1682211435,482494276,0.040620745,6.179086774,1.493254363
150059,1682211435,495811540,0.041599846,6.179559036,1.493736297
150060,1682211435,503879722,0.042598514,6.179937653,1.49421334
150061,1682211435,512325941,0.043594851,6.180330786,1.494680447
150062,1682211435,521962900,0.04450975,6.180887796,1.495355796
150063,1682211435,532212474,0.045535772,6.181269245,1.495781374
150064,1682211435,542188251,0.046551396,6.181609985,1.496055229
150065,1682211435,552092998,0.047485999,6.182089439,1.496426333
150066,1682211435,561995324,0.048583242,6.182292331,1.496641508
150067,1682211435,572117774,0.049452269,6.182750541,1.497331506
150068,1682211435,586689900,0.050576123,6.182944321,1.497441556
150069,1682211435,594722369,0.051535407,6.183282946,1.497816781
150070,1682211435,602488504,0.052570987,6.183710361,1.498229851
150071,1682211435,612519614,0.053562413,6.183925383,1.49847036
150072,1682211435,623079494,0.054542064,6.18421434,1.498789916
150073,1682211435,632106721,0.055527325,6.184515646,1.499075757
150074,1682211435,643525918,0.056555724,6.184681455,1.499360696
150075,1682211435,652877687,0.057529469,6.184998105,1.499757485
150076,1682211435,662426645,0.058492763,6.185295091,1.50002394
150077,1682211435,672219269,0.059453052,6.185510511,1.500417696
150078,1682211435,682450794,0.060477627,6.185822631,1.500727206
150079,1682211435,692208103,0.061618399,6.185827742,1.500643256
150080,1682211435,702267153,0.06264209,6.185850452,1.50085805
150081,1682211435,712556783,0.063638814,6.186288212,1.501368811
150082,1682211435,722854544,0.064682091,6.186466155,1.501619418
150083,1682211435,732540776,0.065778966,6.186486904,1.501554106
150084,1682211435,742212284,0.066824684,6.186670319,1.501653566
150085,1682211435,752233864,0.067862466,6.186664781,1.50185404
150086,1682211435,762481350,0.06889567,6.186827504,1.502035984
150087,1682211435,772262309,0.069931119,6.186912143,1.502258694
150088,1682211435,783070173,0.070927093,6.187144154,1.502513135
150089,1682211435,792921347,0.072091138,6.187006338,1.502445342
150090,1682211435,802427172,0.073105516,6.187063072,1.502624989
150091,1682211435,812433892,0.074168339,6.187078001,1.502740864
150092,1682211435,822956860,0.07522359,6.187122048,1.502716064
150093,1682211435,832616214,0.076237587,6.18712653,1.50306025
150094,1682211435,842457468,0.07730268,6.187142764,1.503153069
150095,1682211435,853221207,0.078312202,6.187132837,1.503248059
150096,1682211435,862353752,0.079395821,6.187076739,1.503304857
150097,1682211435,873224942,0.080503027,6.186971801,1.503348057
150098,1682211435,882931505,0.081519893,6.186901876,1.503504839
150099,1682211435,892640601,0.082512387,6.186793783,1.50357313
150100,1682211435,903345911,0.083519084,6.186871691,1.503720865
150101,1682211435,912190421,0.08453304,6.18679483,1.503768743
150102,1682211435,923079029,0.085609152,6.186643414,1.503875487
150103,1682211435,932396600,0.086620287,6.186496313,1.504027569
150104,1682211435,942461962,0.087711897,6.186308576,1.504046878
150105,1682211435,952556897,0.08868321,6.186220596,1.504164234
150106,1682211435,962620706,0.089726298,6.186078998,1.504207937
150107,1682211435,972397099,0.090744467,6.185964859,1.504152374
150108,1682211435,983388813,0.0918226,6.185758226,1.504151987
150109,1682211435,992216477,0.092793762,6.185568937,1.504196683
150110,1682211436,6470086,0.093893682,6.185261411,1.504214746
150111,1682211436,12232045,0.094855038,6.185195567,1.504170823
150112,1682211436,23156285,0.096094543,6.184740393,1.504297215
150113,1682211436,33706577,0.097132,6.184512032,1.504240209
150114,1682211436,44199059,0.098085367,6.184367442,1.504251888
150115,1682211436,52361708,0.099215397,6.183970903,1.504218975
150116,1682211436,62287064,0.100259522,6.18363987,1.504150095
150117,1682211436,72214308,0.101353182,6.183345136,1.504154513
150118,1682211436,82628276,0.102371235,6.183059066,1.504087319
150119,1682211436,92822024,0.103349313,6.183040616,1.504154439
150120,1682211436,102011380,0.104495212,6.18236368,1.504062644
150121,1682211436,112108529,0.105528213,6.182002662,1.504085085
150122,1682211436,121984959,0.106632614,6.181630337,1.504168765
150123,1682211436,132028696,0.107695658,6.181273294,1.504155579
150124,1682211436,142382714,0.108764596,6.180879166,1.504142493
150125,1682211436,152378844,0.109864427,6.180473698,1.504174637
150126,1682211436,162751244,0.110975562,6.180055726,1.504216542
150127,1682211436,174263275,0.112086248,6.179601508,1.504153683
150128,1682211436,182640913,0.113133851,6.179124385,1.504168021
150129,1682211436,192716023,0.114196997,6.178717462,1.504215993
150130,1682211436,202973870,0.115342438,6.178074659,1.504266733
150131,1682211436,212420775,0.116406453,6.177688384,1.504374596
150132,1682211436,222308747,0.117431084,6.177284055,1.504290282
150133,1682211436,232300016,0.118500382,6.176795521,1.504458192
150134,1682211436,243369030,0.119614377,6.176252976,1.504551696
150135,1682211436,252541564,0.120810415,6.175660957,1.504934028
150136,1682211436,262257027,0.121935118,6.174962807,1.504819121
150137,1682211436,272616103,0.123149791,6.174290269,1.504756351
150138,1682211436,283131634,0.124227951,6.173663937,1.504861441
150139,1682211436,294932640,0.125386242,6.173027699,1.50482306
150140,1682211436,302453590,0.12648404,6.172267848,1.50495255
150141,1682211436,312453155,0.127572756,6.17185974,1.505431079
150142,1682211436,322454430,0.128677793,6.171025079,1.505450251
150143,1682211436,332638638,0.129723689,6.170207319,1.505242033
150144,1682211436,343300148,0.130865107,6.169527077,1.505468384
150145,1682211436,352180910,0.132033591,6.168864065,1.505435475
150146,1682211436,362382487,0.133313067,6.167896593,1.505641186
150147,1682211436,372851500,0.134528972,6.16705143,1.505652029
150148,1682211436,382190587,0.13561822,6.166206416,1.505880779
150149,1682211436,392312129,0.136808828,6.165422143,1.50597005
150150,1682211436,402075374,0.137992109,6.164627834,1.506008193
150151,1682211436,412821424,0.139207263,6.163654434,1.50599467
150152,1682211436,424808752,0.140384931,6.162746001,1.5061639
150153,1682211436,432396821,0.141566653,6.161957224,1.506172046
150154,1682211436,442329040,0.142721174,6.161031604,1.506255406
150155,1682211436,452315735,0.143940028,6.160053007,1.506263924
150156,1682211436,468336429,0.145134049,6.159132987,1.506442143
150157,1682211436,473591256,0.146311797,6.158194515,1.506457454
150158,1682211436,483403080,0.147593686,6.157198964,1.506485423
150159,1682211436,492355678,0.148726307,6.156233178,1.506624466
150160,1682211436,502138356,0.150019314,6.155205094,1.506550148
150161,1682211436,512091355,0.151213738,6.154356859,1.50667124
150162,1682211436,522808898,0.152496805,6.153238742,1.506708963
150163,1682211436,532415081,0.153696734,6.152215556,1.506860835
150164,1682211436,542297931,0.15513991,6.151078399,1.506779554
150165,1682211436,552264450,0.156352654,6.150134063,1.506969284
150166,1682211436,562262871,0.157558949,6.149052733,1.507156857
150167,1682211436,572651240,0.158802724,6.147985192,1.507341811
150168,1682211436,582864511,0.160080458,6.147039542,1.50744037
150169,1682211436,592208514,0.161360757,6.145972906,1.507475483
150170,1682211436,602731985,0.162672603,6.144898782,1.507675804
150171,1682211436,612583415,0.163832584,6.143851593,1.508051983
150172,1682211436,622158872,0.165087062,6.142799992,1.508180627
150173,1682211436,632355431,0.166483422,6.141846366,1.508064955
150174,1682211436,643059565,0.167774683,6.140898397,1.50833501
150175,1682211436,653810769,0.168982986,6.139902888,1.50867685
150176,1682211436,663915825,0.170225574,6.13896164,1.508853068
150177,1682211436,672016090,0.171529242,6.137818584,1.508863029
150178,1682211436,682151861,0.172869794,6.136812151,1.50903216
150179,1682211436,692046126,0.174041457,6.13586249,1.509293878
150180,1682211436,702325763,0.175378445,6.134797619,1.509371588
150181,1682211436,712416484,0.176643719,6.133906159,1.509492351
150182,1682211436,721921944,0.177920128,6.132896468,1.50961868
150183,1682211436,733190939,0.179165363,6.131967377,1.509801041
150184,1682211436,743412926,0.180435663,6.130916833,1.509955222
150185,1682211436,751888701,0.181688032,6.130009739,1.510141186
150186,1682211436,762449081,0.182926203,6.129028828,1.510229176
150187,1682211436,771852781,0.184164473,6.128088355,1.510400725
150188,1682211436,781843590,0.185451175,6.127222526,1.510463712
150189,1682211436,791936635,0.186634703,6.126253017,1.510698552
150190,1682211436,801577140,0.187865511,6.125390707,1.51078961
150191,1682211436,812483486,0.189130304,6.124479419,1.511019702
150192,1682211436,821939532,0.190384579,6.123612754,1.511198638
150193,1682211436,833374862,0.191661058,6.12272653,1.511211438
150194,1682211436,841779419,0.192851124,6.121850871,1.511453965
150195,1682211436,852005718,0.194026024,6.120966956,1.511570471
150196,1682211436,862544163,0.195255268,6.120192291,1.511801132
150197,1682211436,872024295,0.196486275,6.119350494,1.512030172
150198,1682211436,883190796,0.197653894,6.118523686,1.512159372
150199,1682211436,892153844,0.198868226,6.117662839,1.512214057
150200,1682211436,903627539,0.200128713,6.11691109,1.512417455
150201,1682211436,912144838,0.201360376,6.116049026,1.512641948
150202,1682211436,922592639,0.202494726,6.115435585,1.512990883
150203,1682211436,932366773,0.203727222,6.114501296,1.513064682
150204,1682211436,942392124,0.204859448,6.113486661,1.513271919
150205,1682211436,952539220,0.206130186,6.112788038,1.513450952
150206,1682211436,962972635,0.207344894,6.112011392,1.513644348
150207,1682211436,972717111,0.208555411,6.111326425,1.513772603
150208,1682211436,982953912,0.209869468,6.110740408,1.513796134
150209,1682211436,993517500,0.211098568,6.110002867,1.514042605
150210,1682211437,2338730,0.212228028,6.109455945,1.514123721
150211,1682211437,13626166,0.213567483,6.10858882,1.514328548
150212,1682211437,23796540,0.214850133,6.107917527,1.514395724
150213,1682211437,32639143,0.216100088,6.10728054,1.514592059
150214,1682211437,43134217,0.217377463,6.106491103,1.514726902
150215,1682211437,52440603,0.218662,6.105886102,1.514848892
150216,1682211437,62737813,0.219828321,6.105034866,1.515203353
150217,1682211437,72834581,0.220977152,6.103818214,1.515879854
150218,1682211437,82363014,0.222424217,6.103642082,1.515302353
150219,1682211437,93073410,0.223730065,6.103010273,1.515532102
150220,1682211437,103021233,0.225025925,6.102351865,1.515607309
150221,1682211437,111955657,0.226313569,6.101718133,1.515682845
150222,1682211437,122246384,0.227639913,6.101098283,1.515661627
150223,1682211437,132367013,0.229024225,6.100435176,1.515794956
150224,1682211437,143676024,0.230332428,6.09986856,1.515975233
150225,1682211437,153091529,0.231630378,6.099290274,1.516051179
150226,1682211437,162230058,0.232961516,6.098654339,1.516129907
150227,1682211437,173083615,0.234407008,6.097953959,1.516194338
150228,1682211437,183278928,0.235713753,6.097504801,1.516506991
150229,1682211437,192423661,0.237059838,6.096992457,1.516562256
150230,1682211437,202697300,0.238403965,6.096404059,1.516669847
150231,1682211437,212666467,0.239860136,6.095728568,1.516588125
150232,1682211437,222623551,0.241220868,6.095165256,1.516742663
150233,1682211437,232440329,0.242706481,6.09485054,1.516767924
150234,1682211437,242610486,0.244097518,6.094370497,1.516938335
150235,1682211437,252884159,0.245533687,6.093724067,1.516935866
150236,1682211437,262656562,0.247005657,6.093120682,1.51692965
150237,1682211437,272431003,0.24837912,6.092737993,1.517235326
150238,1682211437,282294709,0.249874311,6.092168172,1.517233977
150239,1682211437,294341472,0.251299613,6.091581517,1.517247225
150240,1682211437,304886507,0.252757652,6.091084462,1.51740602
150241,1682211437,314091111,0.254212711,6.090559819,1.517502609
150242,1682211437,322810711,0.255700699,6.089980261,1.517462946
150243,1682211437,333199450,0.257193186,6.089437402,1.517505541
150244,1682211437,343371609,0.258569715,6.089065328,1.517661246
150245,1682211437,352911753,0.260019521,6.088488435,1.517624687
150246,1682211437,362408612,0.261585799,6.087681383,1.517740075
150247,1682211437,373399645,0.263235519,6.087299769,1.51771797
150248,1682211437,382338086,0.264740515,6.086724678,1.517699499
150249,1682211437,392354373,0.266263365,6.086252371,1.517626312
150250,1682211437,402384333,0.267764143,6.08570554,1.517735935
150251,1682211437,413365740,0.269344306,6.085151175,1.517524112
150252,1682211437,422861554,0.270837805,6.084603267,1.517524015
150253,1682211437,432390450,0.272366049,6.084091921,1.517429147
150254,1682211437,450597061,0.273895103,6.083824065,1.517364494
150255,1682211437,453161500,0.275527261,6.082958154,1.516961468
150256,1682211437,464383983,0.277036216,6.082468194,1.516942924
150257,1682211437,472783002,0.278557254,6.081935972,1.516806552
150258,1682211437,482259848,0.280111366,6.081382838,1.516676162
150259,1682211437,492375359,0.28167862,6.080835537,1.516451247
150260,1682211437,502832396,0.283210966,6.080413402,1.516377868
150261,1682211437,513520840,0.284764856,6.079793145,1.516217392
150262,1682211437,522901162,0.286395494,6.079224317,1.515889986
150263,1682211437,532917183,0.28797171,6.07868217,1.515665405
150264,1682211437,544026443,0.289554734,6.07820446,1.515461558
150265,1682211437,552312993,0.291129227,6.077573459,1.515244102
150266,1682211437,562343946,0.292675421,6.077114039,1.515190551
150267,1682211437,573174320,0.294341509,6.076511869,1.514805995
150268,1682211437,582883283,0.295864918,6.075956813,1.514607959
150269,1682211437,592417068,0.29742482,6.075467296,1.514359204
150270,1682211437,602971127,0.299103595,6.074829168,1.514151727
150271,1682211437,613527390,0.300679381,6.074313216,1.513920787
150272,1682211437,622475767,0.302187451,6.073788322,1.513798422
150273,1682211437,632298481,0.303817883,6.073292843,1.513524493
150274,1682211437,642380050,0.305437612,6.072687002,1.513327523
150275,1682211437,653227683,0.30698979,6.072208801,1.513252379
150276,1682211437,665715109,0.308618917,6.071665876,1.512986094
150277,1682211437,674230982,0.310223708,6.071131469,1.512727096
150278,1682211437,682337477,0.311792593,6.070581056,1.512579007
150279,1682211437,693154008,0.313476105,6.069987444,1.512099554
150280,1682211437,703704321,0.315053374,6.069445515,1.511879752
