.header.seq,.header.stamp.secs,.header.stamp.nsecs,.transform.translation.x,.transform.translation.y,.transform.translation.z
148765,1682211422,532914446,-0.26564096,2.01236056,0.23666551
148766,1682211422,543030919,-0.266876214,2.011856333,0.239218411
148767,1682211422,552524784,-0.268074583,2.011544277,0.241798394
148768,1682211422,562591616,-0.269193298,2.011074699,0.245060282
148769,1682211422,572372579,-0.270420475,2.01068872,0.248296604
148770,1682211422,582571821,-0.271753465,2.010464166,0.251234455
148771,1682211422,592774001,-0.27328483,2.010417763,0.254164135
148772,1682211422,602342986,-0.274510765,2.009818376,0.257515517
148773,1682211422,612284258,-0.276032426,2.009250435,0.261012391
148774,1682211422,622439695,-0.277444186,2.008793901,0.264600286
148775,1682211422,634403023,-0.28004896,2.008909528,0.266957548
148776,1682211422,642447137,-0.282073086,2.008900588,0.270111866
148777,1682211422,652974198,-0.283420333,2.008133423,0.274339408
148778,1682211422,662199567,-0.284875325,2.007744451,0.278296103
148779,1682211422,673493152,-0.28669174,2.007385468,0.281814316
148780,1682211422,682253273,-0.288525698,2.006873666,0.285650485
148781,1682211422,692414589,-0.290342704,2.005818669,0.289448011
148782,1682211422,702415166,-0.291479964,2.005871134,0.294257589
148783,1682211422,712251850,-0.293419369,2.005313958,0.298034622
148784,1682211422,722237735,-0.295236787,2.004774688,0.301609298
148785,1682211422,733541452,-0.297158198,2.004233037,0.305651035
148786,1682211422,742200929,-0.298892777,2.003502957,0.309755208
148787,1682211422,752607050,-0.300764807,2.003099856,0.313664373
148788,1682211422,762425987,-0.303266452,2.002006958,0.316864268
148789,1682211422,772935379,-0.304662759,2.001059593,0.321247851
148790,1682211422,783863107,-0.307084392,2.001201386,0.324913763
148791,1682211422,792237841,-0.308949034,2.000589237,0.328860663
148792,1682211422,803140759,-0.31090411,2.000033608,0.33266348
148793,1682211422,812474021,-0.312775538,1.998947128,0.336716659
148794,1682211422,822297085,-0.314244677,1.999082235,0.341135857
148795,1682211422,832245390,-0.316999132,1.997980473,0.343938372
148796,1682211422,842927737,-0.318537517,1.997514876,0.34813155
148797,1682211422,852961942,-0.320341892,1.996796543,0.352330558
148798,1682211422,862559398,-0.32251819,1.996490975,0.355679771
148799,1682211422,872735336,-0.324085035,1.995448876,0.359992978
148800,1682211422,883281412,-0.325826268,1.994455262,0.364109046
148801,1682211422,892635489,-0.327695748,1.994182343,0.367991029
148802,1682211422,902471353,-0.329526911,1.993362672,0.371712704
148803,1682211422,912649801,-0.33132459,1.992972089,0.375503924
148804,1682211422,922693790,-0.332568526,1.992617539,0.380381576
148805,1682211422,932611333,-0.334434198,1.992049014,0.384105936
148806,1682211422,943050044,-0.336287096,1.991443816,0.388023142
148807,1682211422,953494202,-0.338927515,1.990437772,0.39065567
148808,1682211422,963240929,-0.340379204,1.989665839,0.395048951
148809,1682211422,972429655,-0.342080541,1.989016736,0.398812894
148810,1682211422,982585809,-0.343263143,1.989053446,0.403372726
148811,1682211422,992864603,-0.3449779,1.988351981,0.407136021
148812,1682211423,2553315,-0.34715493,1.987209437,0.410215844
148813,1682211423,12634070,-0.348728001,1.986791056,0.414109469
148814,1682211423,22702004,-0.350419288,1.985969756,0.417838453
148815,1682211423,33553347,-0.351717812,1.985519798,0.421807378
148816,1682211423,42261276,-0.353497423,1.985092058,0.425319014
148817,1682211423,52474718,-0.354780761,1.98423937,0.429317484
148818,1682211423,62412508,-0.356615657,1.983968937,0.432689816
148819,1682211423,72481380,-0.357940314,1.983127472,0.436780692
148820,1682211423,82283359,-0.359407364,1.982674295,0.440320163
148821,1682211423,92652791,-0.360862449,1.98218628,0.444047587
148822,1682211423,103155693,-0.36236137,1.981725963,0.447694522
148823,1682211423,112858004,-0.363818017,1.981296683,0.451600209
148824,1682211423,122480513,-0.365342059,1.980930882,0.45520083
148825,1682211423,132406158,-0.366727393,1.980097308,0.458949434
148826,1682211423,142512780,-0.367893073,1.979358327,0.462896112
148827,1682211423,152613602,-0.369259735,1.97933881,0.466412025
148828,1682211423,163128692,-0.370578325,1.978781518,0.470326579
148829,1682211423,172801340,-0.372024811,1.978591093,0.473797873
148830,1682211423,182440629,-0.373145452,1.977729278,0.478091764
148831,1682211423,192670643,-0.374304765,1.977492369,0.482049592
148832,1682211423,202647583,-0.375765216,1.977216788,0.485485289
148833,1682211423,212378297,-0.376400658,1.976480011,0.489847484
148834,1682211423,222701033,-0.377614612,1.976210219,0.493676668
148835,1682211423,232751833,-0.378756618,1.975723953,0.497523702
148836,1682211423,242911902,-0.379834664,1.975258608,0.501389029
148837,1682211423,252772158,-0.381045629,1.975074511,0.505094235
148838,1682211423,262361608,-0.381829627,1.974574767,0.508924428
148839,1682211423,272575003,-0.383098615,1.974226853,0.512604634
148840,1682211423,282369506,-0.384200732,1.973811346,0.516337344
148841,1682211423,293887589,-0.385224877,1.973509338,0.52013526
148842,1682211423,302542276,-0.38602296,1.973185668,0.524108678
148843,1682211423,313206690,-0.38700086,1.973140985,0.52764404
148844,1682211423,322539502,-0.387896713,1.972686957,0.531407634
148845,1682211423,332622842,-0.389035048,1.972211841,0.534763299
148846,1682211423,342179417,-0.389682149,1.972139857,0.538975399
148847,1682211423,353089278,-0.390140943,1.971777737,0.543272939
148848,1682211423,362391628,-0.390939215,1.97141289,0.546972404
148849,1682211423,372258872,-0.3918337,1.97116276,0.550891201
148850,1682211423,382537566,-0.39261347,1.970719638,0.55473399
148851,1682211423,392742893,-0.393436399,1.97033293,0.558357637
148852,1682211423,402611303,-0.394201171,1.969990632,0.562444672
148853,1682211423,412297369,-0.395018975,1.969650784,0.566192136
148854,1682211423,422415779,-0.395688745,1.969262599,0.570133424
148855,1682211423,432786957,-0.396614204,1.96876579,0.573986582
148856,1682211423,442147695,-0.39725456,1.968433,0.578053065
148857,1682211423,452772412,-0.397825466,1.968041528,0.581889719
148858,1682211423,462385929,-0.398722583,1.967667313,0.585825029
148859,1682211423,473002063,-0.399356542,1.967310627,0.589852295
148860,1682211423,482660711,-0.400011198,1.966847166,0.593886407
148861,1682211423,492285687,-0.400631271,1.966458099,0.597954637
148862,1682211423,503127250,-0.401291025,1.966415357,0.60194186
148863,1682211423,512833081,-0.401973192,1.966143862,0.606029887
148864,1682211423,523017503,-0.40240335,1.965822579,0.610415144
148865,1682211423,533363024,-0.403139709,1.965267857,0.614163448
